  0.00000000E+00 -0.76648581E-06 -0.89573640E-06 -0.92768525E-06
  0.18819804E+00 -0.68853270E-03  0.54740318E-02 -0.68890867E-01
  0.18888994E+00 -0.75343850E-03  0.54988357E-02 -0.69039300E-01
  0.18958185E+00 -0.81831471E-03  0.55240053E-02 -0.69184908E-01
  0.19027375E+00 -0.88315366E-03  0.55495412E-02 -0.69327674E-01
  0.19096566E+00 -0.94794776E-03  0.55754432E-02 -0.69467583E-01
  0.19165756E+00 -0.10126895E-02  0.56017112E-02 -0.69604623E-01
  0.19234947E+00 -0.10773717E-02  0.56283445E-02 -0.69738778E-01
  0.19304137E+00 -0.11419869E-02  0.56553419E-02 -0.69870036E-01
  0.19373328E+00 -0.12065282E-02  0.56827022E-02 -0.69998384E-01
  0.19442518E+00 -0.12709885E-02  0.57104236E-02 -0.70123810E-01
  0.19511709E+00 -0.13353610E-02  0.57385040E-02 -0.70246302E-01
  0.19580899E+00 -0.13996389E-02  0.57669409E-02 -0.70365850E-01
  0.19650089E+00 -0.14638157E-02  0.57957315E-02 -0.70482443E-01
  0.19719280E+00 -0.15278848E-02  0.58248725E-02 -0.70596070E-01
  0.19788470E+00 -0.15918401E-02  0.58543604E-02 -0.70706723E-01
  0.19857661E+00 -0.16556753E-02  0.58841912E-02 -0.70814392E-01
  0.19926851E+00 -0.17193843E-02  0.59143607E-02 -0.70919070E-01
  0.19996042E+00 -0.17829612E-02  0.59448642E-02 -0.71020749E-01
  0.20065232E+00 -0.18464004E-02  0.59756967E-02 -0.71119420E-01
  0.20134423E+00 -0.19096962E-02  0.60068528E-02 -0.71215079E-01
  0.20203613E+00 -0.19728432E-02  0.60383267E-02 -0.71307717E-01
  0.20272804E+00 -0.20358360E-02  0.60701124E-02 -0.71397331E-01
  0.20341994E+00 -0.20986695E-02  0.61022034E-02 -0.71483914E-01
  0.20411185E+00 -0.21613387E-02  0.61345929E-02 -0.71567463E-01
  0.20480375E+00 -0.22238388E-02  0.61672739E-02 -0.71647973E-01
  0.20549565E+00 -0.22861651E-02  0.62002387E-02 -0.71725440E-01
  0.20618756E+00 -0.23483130E-02  0.62334796E-02 -0.71799863E-01
  0.20687946E+00 -0.24102783E-02  0.62669885E-02 -0.71871238E-01
  0.20757137E+00 -0.24720567E-02  0.63007569E-02 -0.71939564E-01
  0.20826327E+00 -0.25336441E-02  0.63347759E-02 -0.72004840E-01
  0.20895518E+00 -0.25950367E-02  0.63690364E-02 -0.72067064E-01
  0.20964708E+00 -0.26562308E-02  0.64035290E-02 -0.72126237E-01
  0.21033899E+00 -0.27172229E-02  0.64382440E-02 -0.72182358E-01
  0.21103089E+00 -0.27780095E-02  0.64731712E-02 -0.72235429E-01
  0.21172280E+00 -0.28385875E-02  0.65083004E-02 -0.72285451E-01
  0.21241470E+00 -0.28989538E-02  0.65436210E-02 -0.72332426E-01
  0.21310660E+00 -0.29591055E-02  0.65791219E-02 -0.72376356E-01
